query_id,text,intent,location,target_os,software,condition
q07484,Check Oracle Database compatibility for Lab 2.,software_compatibility_check,Lab 2,,Oracle Database,
q07485,Show hardware details for AI Lab.,hardware_query,AI Lab,,,
q07486,Find software that runs on Lab 1.,reverse_software_lookup,Lab 1,,MATLAB,
q07487,Find software that runs on Block C.,reverse_software_lookup,Block C,,Visual Studio Code,
q07488,Which operating system is most suitable for AI Lab?,os_recommendation,AI Lab,Fedora 42,,
q07489,Check MATLAB compatibility for Block C.,software_compatibility_check,Block C,,MATLAB,
q07490,Check MATLAB compatibility for Programming Lab.,software_compatibility_check,Programming Lab,,MATLAB,
q07491,List computers with SSD in AI Lab.,hardware_query,AI Lab,,,
q07492,What upgrades are required in Programming Lab?,upgrade_planning,Programming Lab,Ubuntu 24.04,Visual Studio Code,RAM upgrade
q07493,Show hardware details for Block C.,hardware_query,Block C,,,
q07494,List software supported by PCs in Library.,reverse_software_lookup,Library,,PyCharm,
q07495,Which operating system is most suitable for Library?,os_recommendation,Library,Windows 11,,
q07496,Show hardware details for Network Lab.,hardware_query,Network Lab,,,
q07497,List software supported by PCs in Lab 2.,reverse_software_lookup,Lab 2,,Blender,
q07498,Which software can run on computers in Block C?,reverse_software_lookup,Block C,,VMware Workstation,
q07499,List machines in Lab 1 that meet Windows 10 requirements.,os_compatibility_check,Lab 1,Windows 10,,
q07500,List computers with SSD in Block B.,hardware_query,Block B,,,
q07501,Display CPU details for Block A.,hardware_query,Block A,,,
q07502,Show PCs in Block C incompatible with Fedora 42.,os_compatibility_check,Block C,Fedora 42,,
q07503,Can computers in Block B run VMware Workstation?,software_compatibility_check,Block B,,VMware Workstation,
q07504,Which computers need GPU for AutoCAD 2026?,upgrade_planning,Block B,Ubuntu 24.04,AutoCAD,GPU
q07505,Best operating system for Block C?,os_recommendation,Block C,Fedora 42,,
q07506,Can systems in Block B support Windows 10?,os_compatibility_check,Block B,Windows 10,,
q07507,Display CPU details for Block C.,hardware_query,Block C,,,
q07508,Find software that runs on Block B.,reverse_software_lookup,Block B,,PyCharm,
q07509,Show PCs in Programming Lab incompatible with Windows 11.,os_compatibility_check,Programming Lab,Windows 11,,
q07510,Best operating system for Block C?,os_recommendation,Block C,Windows 11,,
q07511,Plan upgrades for Block A to run Debian 13.,upgrade_planning,Block A,Debian 13,PyCharm,Secure Boot
q07512,Show hardware details for Programming Lab.,hardware_query,Programming Lab,,,
q07513,Show hardware details for Network Lab.,hardware_query,Network Lab,,,
q07514,List software supported by PCs in Network Lab.,reverse_software_lookup,Network Lab,,Oracle Database,
q07515,Which software can run on computers in Block B?,reverse_software_lookup,Block B,,AutoCAD,
q07516,Which operating system is most suitable for Library?,os_recommendation,Library,Windows 11,,
q07517,List computers with SSD in Network Lab.,hardware_query,Network Lab,,,
q07518,What upgrades are required in Block A?,upgrade_planning,Block A,Debian 13,MATLAB,RAM upgrade
q07519,List machines in Block C that meet Windows 11 requirements.,os_compatibility_check,Block C,Windows 11,,
q07520,Which computers in AI Lab can run Debian 13?,os_compatibility_check,AI Lab,Debian 13,,
q07521,Which computers need RAM upgrade for MATLAB?,upgrade_planning,Lab 2,Fedora 42,MATLAB,RAM upgrade
q07522,Display CPU details for Block C.,hardware_query,Block C,,,
q07523,Suggest an OS for computers in AI Lab.,os_recommendation,AI Lab,Ubuntu 24.04,,
q07524,Which systems support PyCharm in Block A?,software_compatibility_check,Block A,,PyCharm,
q07525,Which computers in Block A can run Ubuntu 24.04?,os_compatibility_check,Block A,Ubuntu 24.04,,
q07526,Find software that runs on Block C.,reverse_software_lookup,Block C,,AutoCAD,
q07527,List machines in Lab 1 that meet Windows 10 requirements.,os_compatibility_check,Lab 1,Windows 10,,
q07528,Find software that runs on Programming Lab.,reverse_software_lookup,Programming Lab,,Visual Studio Code,
q07529,List software supported by PCs in Block C.,reverse_software_lookup,Block C,,PyCharm,
q07530,Is Android Studio supported in Block C?,software_compatibility_check,Block C,,Android Studio,
q07531,Find systems needing RAM upgrade.,upgrade_planning,Block C,Linux Mint 22,Blender,RAM upgrade
q07532,List machines in Block C that meet Windows 11 requirements.,os_compatibility_check,Block C,Windows 11,,
q07533,Check PyCharm compatibility for AI Lab.,software_compatibility_check,AI Lab,,PyCharm,
q07534,Which systems support VMware Workstation in Lab 2?,software_compatibility_check,Lab 2,,VMware Workstation,
q07535,Show PCs in Block A incompatible with Windows 10.,os_compatibility_check,Block A,Windows 10,,
q07536,List computers with SSD in Block B.,hardware_query,Block B,,,
q07537,Check VS Code compatibility for Block C.,software_compatibility_check,Block C,,Visual Studio Code,
q07538,List software supported by PCs in Block A.,reverse_software_lookup,Block A,,AutoCAD,
q07539,Plan upgrades for Network Lab to run Windows 11.,upgrade_planning,Network Lab,Windows 11,Blender,CPU
q07540,List software supported by PCs in AI Lab.,reverse_software_lookup,AI Lab,,PyCharm,
q07541,Can systems in Lab 1 support Windows 11?,os_compatibility_check,Lab 1,Windows 11,,
q07542,Which operating system is most suitable for Network Lab?,os_recommendation,Network Lab,Windows 10,,
q07543,Best operating system for Lab 2?,os_recommendation,Lab 2,Linux Mint 22,,
q07544,Show PCs in AI Lab incompatible with Windows 11.,os_compatibility_check,AI Lab,Windows 11,,
q07545,Show PCs in Library incompatible with Ubuntu 24.04.,os_compatibility_check,Library,Ubuntu 24.04,,
q07546,Can systems in Lab 1 support Windows 11?,os_compatibility_check,Lab 1,Windows 11,,
q07547,Plan upgrades for Block B to run Linux Mint 22.,upgrade_planning,Block B,Linux Mint 22,Oracle Database,CPU
q07548,Which systems support Android Studio in Network Lab?,software_compatibility_check,Network Lab,,Android Studio,
q07549,Which operating system is most suitable for Block A?,os_recommendation,Block A,Linux Mint 22,,
q07550,Plan upgrades for Programming Lab to run Fedora 42.,upgrade_planning,Programming Lab,Fedora 42,Visual Studio Code,Secure Boot
q07551,Plan upgrades for AI Lab to run Windows 10.,upgrade_planning,AI Lab,Windows 10,MATLAB,Storage
q07552,Check AutoCAD 2026 compatibility for Lab 2.,software_compatibility_check,Lab 2,,AutoCAD,
q07553,Best operating system for Lab 1?,os_recommendation,Lab 1,Ubuntu 24.04,,
q07554,List computers with SSD in Block B.,hardware_query,Block B,,,
q07555,Show hardware details for Lab 1.,hardware_query,Lab 1,,,
q07556,Show PCs in Programming Lab incompatible with Linux Mint 22.,os_compatibility_check,Programming Lab,Linux Mint 22,,
q07557,Plan upgrades for Lab 1 to run Ubuntu 24.04.,upgrade_planning,Lab 1,Ubuntu 24.04,PyCharm,RAM upgrade
q07558,Recommend the best OS for AI Lab.,os_recommendation,AI Lab,Debian 13,,
q07559,Show hardware details for Lab 2.,hardware_query,Lab 2,,,
q07560,Which operating system is most suitable for Library?,os_recommendation,Library,Linux Mint 22,,
q07561,Which computers need RAM upgrade for PyCharm?,upgrade_planning,Block C,Ubuntu 24.04,PyCharm,RAM upgrade
q07562,List software supported by PCs in AI Lab.,reverse_software_lookup,AI Lab,,Android Studio,
q07563,Which computers in Lab 2 can run Debian 13?,os_compatibility_check,Lab 2,Debian 13,,
q07564,Find systems needing TPM.,upgrade_planning,Block C,Windows 10,VMware Workstation,TPM
q07565,Which systems support VMware Workstation in Programming Lab?,software_compatibility_check,Programming Lab,,VMware Workstation,
q07566,Best operating system for Lab 2?,os_recommendation,Lab 2,Windows 10,,
q07567,Which computers need RAM upgrade for PyCharm?,upgrade_planning,Lab 2,Windows 10,PyCharm,RAM upgrade
q07568,What applications are compatible with AI Lab computers?,reverse_software_lookup,AI Lab,,AutoCAD,
q07569,Which computers in Library can run Windows 10?,os_compatibility_check,Library,Windows 10,,
q07570,Suggest an OS for computers in Block A.,os_recommendation,Block A,Windows 11,,
q07571,Which computers need TPM for VS Code?,upgrade_planning,Library,Debian 13,Visual Studio Code,TPM
q07572,Can computers in Block A run Android Studio?,software_compatibility_check,Block A,,Android Studio,
q07573,Can systems in Block C support Windows 10?,os_compatibility_check,Block C,Windows 10,,
q07574,Best operating system for Block B?,os_recommendation,Block B,Ubuntu 24.04,,
q07575,Recommend the best OS for Block A.,os_recommendation,Block A,Debian 13,,
q07576,Check Blender compatibility for Block B.,software_compatibility_check,Block B,,Blender,
q07577,Is AutoCAD 2026 supported in Programming Lab?,software_compatibility_check,Programming Lab,,AutoCAD,
q07578,Can computers in Block B run VS Code?,software_compatibility_check,Block B,,Visual Studio Code,
q07579,Which computers need CPU for Android Studio?,upgrade_planning,Lab 1,Debian 13,Android Studio,CPU
q07580,Which PCs in Library have 8 GB RAM?,hardware_query,Library,,,
q07581,Show hardware details for Block A.,hardware_query,Block A,,,
q07582,Find systems needing GPU.,upgrade_planning,Lab 1,Ubuntu 24.04,VMware Workstation,GPU
q07583,Check AutoCAD 2026 compatibility for Block C.,software_compatibility_check,Block C,,AutoCAD,
q07584,List computers with SSD in Lab 2.,hardware_query,Lab 2,,,
q07585,Plan upgrades for Block B to run Windows 10.,upgrade_planning,Block B,Windows 10,Visual Studio Code,GPU
q07586,Find software that runs on Lab 2.,reverse_software_lookup,Lab 2,,VMware Workstation,
q07587,What upgrades are required in Block C?,upgrade_planning,Block C,Debian 13,MATLAB,TPM
q07588,Which operating system is most suitable for Library?,os_recommendation,Library,Windows 10,,
q07589,Which systems support MATLAB in Lab 2?,software_compatibility_check,Lab 2,,MATLAB,
q07590,Display CPU details for Block B.,hardware_query,Block B,,,
q07591,Best operating system for Programming Lab?,os_recommendation,Programming Lab,Windows 11,,
q07592,What upgrades are required in Lab 2?,upgrade_planning,Lab 2,Fedora 42,AutoCAD,Storage
q07593,Can computers in Lab 2 run Blender?,software_compatibility_check,Lab 2,,Blender,
q07594,Which systems support Blender in Lab 1?,software_compatibility_check,Lab 1,,Blender,
q07595,Which PCs in Network Lab have 8 GB RAM?,hardware_query,Network Lab,,,
q07596,What upgrades are required in AI Lab?,upgrade_planning,AI Lab,Windows 11,Oracle Database,GPU
q07597,What upgrades are required in Programming Lab?,upgrade_planning,Programming Lab,Linux Mint 22,Blender,GPU
q07598,Find software that runs on Lab 2.,reverse_software_lookup,Lab 2,,Blender,
q07599,Check VMware Workstation compatibility for Lab 2.,software_compatibility_check,Lab 2,,VMware Workstation,
q07600,List software supported by PCs in Lab 1.,reverse_software_lookup,Lab 1,,MATLAB,
q07601,Can systems in Block C support Windows 10?,os_compatibility_check,Block C,Windows 10,,
q07602,Can computers in Block B run Android Studio?,software_compatibility_check,Block B,,Android Studio,
q07603,Check Oracle Database compatibility for Block B.,software_compatibility_check,Block B,,Oracle Database,
q07604,What upgrades are required in Network Lab?,upgrade_planning,Network Lab,Ubuntu 24.04,PyCharm,CPU
q07605,Which software can run on computers in Programming Lab?,reverse_software_lookup,Programming Lab,,Blender,
q07606,List machines in Block A that meet Ubuntu 24.04 requirements.,os_compatibility_check,Block A,Ubuntu 24.04,,
q07607,Suggest an OS for computers in Library.,os_recommendation,Library,Debian 13,,
q07608,List computers with SSD in Network Lab.,hardware_query,Network Lab,,,
q07609,Can systems in Network Lab support Fedora 42?,os_compatibility_check,Network Lab,Fedora 42,,
q07610,Which computers need Storage for MATLAB?,upgrade_planning,Programming Lab,Ubuntu 24.04,MATLAB,Storage
q07611,Plan upgrades for Lab 2 to run Debian 13.,upgrade_planning,Lab 2,Debian 13,Android Studio,Secure Boot
q07612,What upgrades are required in Block C?,upgrade_planning,Block C,Windows 11,Visual Studio Code,GPU
q07613,Show hardware details for Block A.,hardware_query,Block A,,,
q07614,Check Android Studio compatibility for AI Lab.,software_compatibility_check,AI Lab,,Android Studio,
q07615,List computers with SSD in Block C.,hardware_query,Block C,,,
q07616,List computers with SSD in Programming Lab.,hardware_query,Programming Lab,,,
q07617,What upgrades are required in Lab 1?,upgrade_planning,Lab 1,Ubuntu 24.04,AutoCAD,RAM upgrade
q07618,Plan upgrades for Lab 1 to run Windows 10.,upgrade_planning,Lab 1,Windows 10,Visual Studio Code,Secure Boot
q07619,Is AutoCAD 2026 supported in Block C?,software_compatibility_check,Block C,,AutoCAD,
q07620,Is VMware Workstation supported in Block C?,software_compatibility_check,Block C,,VMware Workstation,
q07621,List computers with SSD in Programming Lab.,hardware_query,Programming Lab,,,
q07622,Which software can run on computers in Block A?,reverse_software_lookup,Block A,,Oracle Database,
q07623,Which operating system is most suitable for Library?,os_recommendation,Library,Fedora 42,,
q07624,Which systems support VS Code in Block C?,software_compatibility_check,Block C,,Visual Studio Code,
q07625,Show hardware details for Library.,hardware_query,Library,,,
q07626,Can computers in AI Lab run VMware Workstation?,software_compatibility_check,AI Lab,,VMware Workstation,
q07627,Display CPU details for Block B.,hardware_query,Block B,,,
q07628,List computers with SSD in Block C.,hardware_query,Block C,,,
q07629,Can computers in Library run Oracle Database?,software_compatibility_check,Library,,Oracle Database,
q07630,Which systems support VMware Workstation in Library?,software_compatibility_check,Library,,VMware Workstation,
q07631,Best operating system for Block A?,os_recommendation,Block A,Fedora 42,,
q07632,Plan upgrades for Network Lab to run Windows 10.,upgrade_planning,Network Lab,Windows 10,Android Studio,CPU
q07633,Show PCs in Lab 2 incompatible with Linux Mint 22.,os_compatibility_check,Lab 2,Linux Mint 22,,
q07634,What applications are compatible with Network Lab computers?,reverse_software_lookup,Network Lab,,PyCharm,
q07635,Is PyCharm supported in Block B?,software_compatibility_check,Block B,,PyCharm,
q07636,Check Android Studio compatibility for Block A.,software_compatibility_check,Block A,,Android Studio,
q07637,Can computers in Network Lab run PyCharm?,software_compatibility_check,Network Lab,,PyCharm,
q07638,Suggest an OS for computers in Lab 2.,os_recommendation,Lab 2,Windows 11,,
q07639,Is VS Code supported in Block A?,software_compatibility_check,Block A,,Visual Studio Code,
q07640,What upgrades are required in Programming Lab?,upgrade_planning,Programming Lab,Windows 10,Visual Studio Code,GPU
q07641,Show PCs in Block B incompatible with Linux Mint 22.,os_compatibility_check,Block B,Linux Mint 22,,
q07642,Which computers need TPM for MATLAB?,upgrade_planning,Block C,Linux Mint 22,MATLAB,TPM
